Tweet Id,Tweet text,Company,timestamp,,,Text Blob,,Vader,,,,Clips pattern,,,
1074456259707850000,rt : very proud of of intel's new technology strategy and our six-pillars approach to innovations to keep moore's law-like impro...,intel,17-12-2018 00:08,16-12-2018 19:08,17-12-2018 05:38,0.568181818,0.727272727,0,0.848,0.152,0.5256,0.568181818,0.727272727,,
1074456775871610000,thatsjust trash- until china measures resistance to hire it is other example german intel ...,intel,17-12-2018 00:10,16-12-2018 19:10,17-12-2018 05:40,-0.0625,0.1875,0,1,0,0,-0.0625,0.1875,,
1074456781429130000,thatsjust trash- until china measures resistance to hire it is other example german intel ...,intel,17-12-2018 00:10,16-12-2018 19:10,17-12-2018 05:40,-0.0625,0.1875,0,1,0,0,-0.0625,0.1875,,
1074456960597140000,rt : two different platforms- different theatres of operation - same type of mission - identify targets threats and gather intel...,intel,17-12-2018 00:11,16-12-2018 19:11,17-12-2018 05:41,0,0.441666667,0.141,0.859,0,-0.4215,0,0.441666667,,
1074457025265000000,rt : german intel how's the pro trick called? he lik...,intel,17-12-2018 00:11,16-12-2018 19:11,17-12-2018 05:41,0,0,0.118,0.882,0,-0.0516,0,0,,
1074457047083760000,rt : german intel how's the pro trick called? he...,intel,17-12-2018 00:11,16-12-2018 19:11,17-12-2018 05:41,0,0,0.13,0.87,0,-0.0516,0,0,,
1074457085319010000,rt : thatsjust trash- until china measures resistance to hire it is other example german intel ...,intel,17-12-2018 00:11,16-12-2018 19:11,17-12-2018 05:41,-0.0625,0.1875,0,1,0,0,-0.0625,0.1875,,
1074457094286390000,rt : thatsjust trash- until china measures resistance to hire it is other example german intel ...,intel,17-12-2018 00:11,16-12-2018 19:11,17-12-2018 05:41,-0.0625,0.1875,0,1,0,0,-0.0625,0.1875,,
1074458482106130000,rt : two different platforms- different theatres of operation - same type of mission - identify targets threats and gather intel...,intel,17-12-2018 00:17,16-12-2018 19:17,17-12-2018 05:47,0,0.441666667,0.141,0.859,0,-0.4215,0,0.441666667,,
1074459822119110000,soon intel fameup,intel,17-12-2018 00:22,16-12-2018 19:22,17-12-2018 05:52,0,0,0,1,0,0,0,0,,
1074460140303230000,rt : soon intel fameup,intel,17-12-2018 00:23,16-12-2018 19:23,17-12-2018 05:53,0,0,0,1,0,0,0,0,,
1074462031061880000,rt : soon intel fameup,intel,17-12-2018 00:31,16-12-2018 19:31,17-12-2018 06:01,0,0,0,1,0,0,0,0,,
1074462144740160000,rt : soon intel fameup,intel,17-12-2018 00:31,16-12-2018 19:31,17-12-2018 06:01,0,0,0,1,0,0,0,0,,
1074462292740250000,deeply disappointing in the intel xeon w-x for just a small payment of $ you too can experience the wonde...,intel,17-12-2018 00:32,16-12-2018 19:32,17-12-2018 06:02,-0.425,0.55,0.17,0.83,0,-0.5413,-0.425,0.55,,
1074465220704160000,rt : job of the day: nx - signals intelligence intercepting communications signals through the...,intel,17-12-2018 00:44,16-12-2018 19:44,17-12-2018 06:14,0,0,0,0.795,0.205,0.4767,0,0,,
1074465740449810000,rt : soon intel fameup,intel,17-12-2018 00:46,16-12-2018 19:46,17-12-2018 06:16,0,0,0,1,0,0,0,0,,
1074467941821870000,rt : got scam emails that aren't 'you've inherited a billion dollars?' please forward them to me aid my research and fight a...,intel,17-12-2018 00:54,16-12-2018 19:54,17-12-2018 06:24,0,0,0.237,0.677,0.086,-0.6124,0,0,,
1074468611371210000,rt : got scam emails that aren't 'you've inherited a billion dollars?' please forward them to me aid my research and fight a...,intel,17-12-2018 00:57,16-12-2018 19:57,17-12-2018 06:27,0,0,0.237,0.677,0.086,-0.6124,0,0,,
1074470285145820000,rt : soon intel fameup,intel,17-12-2018 01:04,16-12-2018 20:04,17-12-2018 06:34,0,0,0,1,0,0,0,0,,
1074474291318670000,rt : got scam emails that aren't 'you've inherited a billion dollars?' please forward them to me aid my research and fight a...,intel,17-12-2018 01:20,16-12-2018 20:20,17-12-2018 06:50,0,0,0.237,0.677,0.086,-0.6124,0,0,,
1074475767038380000,rt : what's your choice? one-click overclocking or manually set it up in bios? either method will allow you to boost your cpu to ...,intel,17-12-2018 01:26,16-12-2018 20:26,17-12-2018 06:56,0,0,0,0.816,0.184,0.6072,0,0,,
1074475792145570000,new mouse pad rgb of course SMILING FACE WITH HEART-SHAPED EYES redragon rgb mousepad pcgaming bloodygaming corsair asus intel cryorig msi...,intel,17-12-2018 01:26,16-12-2018 20:26,17-12-2018 06:56,0.136363636,0.454545455,0,0.843,0.157,0.5766,0.136363636,0.454545455,,
1074476578564900000,rt : two different platforms- different theatres of operation - same type of mission - identify targets threats and gather intel...,intel,17-12-2018 01:29,16-12-2018 20:29,17-12-2018 06:59,0,0.441666667,0.141,0.859,0,-0.4215,0,0.441666667,,
1074477656266150000,beny the enemy/iraqidinar rv inteldinar currency iraq cabal elites,intel,17-12-2018 01:33,16-12-2018 20:33,17-12-2018 07:03,0,0,0,1,0,0,0,0,,
1074483756453420000,rt : rt : is it possible for drones to replace fireworks? tech giant believes it is,intel,17-12-2018 01:57,16-12-2018 20:57,17-12-2018 07:27,0,1,0,1,0,0,0,1,,
1074486725840370000,fayed/demand for full cabinet reforms/land to citizens/greenzoneiraqidinar dinar rv intel...,intel,17-12-2018 02:09,16-12-2018 21:09,17-12-2018 07:39,0.35,0.55,0,1,0,0,0.35,0.55,,
1074490181925900000,rt : two different platforms- different theatres of operation - same type of mission - identify targets threats and gather intel...,intel,17-12-2018 02:23,16-12-2018 21:23,17-12-2018 07:53,0,0.441666667,0.141,0.859,0,-0.4215,0,0.441666667,,
1074492053411620000,digitalocean us$/month droplet benchmarks intel xeon gold vs intel xeon e-lv - cpu/mem faster on new c...,intel,17-12-2018 02:30,16-12-2018 21:30,17-12-2018 08:00,0.136363636,0.454545455,0,1,0,0,0.136363636,0.454545455,,
1074505122250670000,rt : got scam emails that aren't 'you've inherited a billion dollars?' please forward them to me aid my research and fight a...,intel,17-12-2018 03:22,16-12-2018 22:22,17-12-2018 08:52,0,0,0.237,0.677,0.086,-0.6124,0,0,,
1074505508491540000,rt : got scam emails that aren't 'you've inherited a billion dollars?' please forward them to me aid my research and fight a...,intel,17-12-2018 03:24,16-12-2018 22:24,17-12-2018 08:54,0,0,0.237,0.677,0.086,-0.6124,0,0,,
1074508775707540000,rt : what's your choice? one-click overclocking or manually set it up in bios? either method will allow you to boost your cpu to ...,intel,17-12-2018 03:37,16-12-2018 22:37,17-12-2018 09:07,0,0,0,0.816,0.184,0.6072,0,0,,
1074512534013660000,another wake-up call that the two siliconvalley monopolies google facebook should be regulated and broken...,intel,17-12-2018 03:52,16-12-2018 22:52,17-12-2018 09:22,-0.4,0.4,0,1,0,0,-0.4,0.4,,
1074512801887120000,intel and redhat provide a portfolio of flexible reliable and cost-saving solutions to help businesses deliver...,intel,17-12-2018 03:53,16-12-2018 22:53,17-12-2018 09:23,0,0,0,0.656,0.344,0.6486,0,0,,
1074513720187930000,rt : intel and redhat provide a portfolio of flexible reliable and cost-saving solutions to help businesses deliver effe...,intel,17-12-2018 03:56,16-12-2018 22:56,17-12-2018 09:26,0,0,0,0.69,0.31,0.6486,0,0,,
1074516733732440000,rt : >[?]anonymous patriots CHEERING MEGAPHONEthe dc daca dance CHEERING MEGAPHONEwe don't need no fisawarrants CHEERING MEGAPHONEdoj deepstate fbi cia intel >[?]agency a...,intel,17-12-2018 04:08,16-12-2018 23:08,17-12-2018 09:38,0,0,0,0.556,0.444,0.9365,0,0,,
1074520343417630000,rt : >[?]anonymous patriots CHEERING MEGAPHONEthe dc daca dance CHEERING MEGAPHONEwe don't need no fisawarrants CHEERING MEGAPHONEdoj deepstate fbi cia intel >[?]agency a...,intel,17-12-2018 04:23,16-12-2018 23:23,17-12-2018 09:53,0,0,0,0.556,0.444,0.9365,0,0,,
1074525668023640000,rt : what's your choice? one-click overclocking or manually set it up in bios? either method will allow you to boost your cpu to ...,intel,17-12-2018 04:44,16-12-2018 23:44,17-12-2018 10:14,0,0,0,0.816,0.184,0.6072,0,0,,
1074526913849370000,good server stability and perf proc x and ssd x hard disk x ...,intel,17-12-2018 04:49,16-12-2018 23:49,17-12-2018 10:19,0.204166667,0.570833333,0.105,0.677,0.218,0.3612,0.204166667,0.570833333,,
1074536735625760000,rt : ff - a few of thecube guests from sundance follow ...,intel,17-12-2018 05:28,17-12-2018 00:28,17-12-2018 10:58,-0.2,0.1,0,0.763,0.237,0.4215,-0.2,0.1,,
1074540011045960000,rt : the most exciting surprise from yesterday: intel working on hopefully opensource fsp - would be huge win for ...,intel,17-12-2018 05:41,17-12-2018 00:41,17-12-2018 11:11,0.5,0.65,0,0.488,0.512,0.9283,0.5,0.65,,
1074540860426000000,intel's new xeon w-x: c/t could cost up to $ technology trendingnews worldnews trending breaking...,intel,17-12-2018 05:44,17-12-2018 00:44,17-12-2018 11:14,0.136363636,0.454545455,0,1,0,0,0.136363636,0.454545455,,
1074541765280100000,live stream right now fortnite fortnitebr cod blackout battleroyale twitch...,intel,17-12-2018 05:48,17-12-2018 00:48,17-12-2018 11:18,0.211038961,0.517857143,0,1,0,0,0.211038961,0.517857143,,
1074542690325250000,best mini pc stick for your christmas present mele pcg apo learn,intel,17-12-2018 05:51,17-12-2018 00:51,17-12-2018 11:21,0.5,0.15,0,0.724,0.276,0.6369,0.5,0.15,,
1074546730178360000,amd or intel has been a question asked by a bunch of people all over the world so here is your final verdict as to...,intel,17-12-2018 06:07,17-12-2018 01:07,17-12-2018 11:37,0,1,0,0.932,0.068,0.1531,0,1,,
1074548797722760000,rt : intel ai approach in artificialintelligence provides ai technology-based platform to data scientists practitioners and...,intel,17-12-2018 06:16,17-12-2018 01:16,17-12-2018 11:46,0,0,0,1,0,0,0,0,,
1074549821204250000,rt : live stream right now fortnite fortnitebr cod blackout battleroyale twitch startup vi...,intel,17-12-2018 06:20,17-12-2018 01:20,17-12-2018 11:50,0.211038961,0.517857143,0,1,0,0,0.211038961,0.517857143,,
1074550168069040000,rt : best mini pc stick for your christmas present mele pcg apo learn,intel,17-12-2018 06:21,17-12-2018 01:21,17-12-2018 11:51,0.5,0.15,0,0.741,0.259,0.6369,0.5,0.15,,
1074552070903160000,rt : the most exciting surprise from yesterday: intel working on hopefully opensource fsp - would be huge win for ...,intel,17-12-2018 06:29,17-12-2018 01:29,17-12-2018 11:59,0.5,0.65,0,0.488,0.512,0.9283,0.5,0.65,,
1074555855775750000,digitalocean us$/month droplet benchmarks intel xeon gold vs intel xeon e-lv,intel,17-12-2018 06:44,17-12-2018 01:44,17-12-2018 12:14,0,0,0,1,0,0,0,0,,
1074558425575500000,from suleiman to suhailkhan - islam's key tools are espionage intel gathering,intel,17-12-2018 06:54,17-12-2018 01:54,17-12-2018 12:24,0,1,0,1,0,0,0,1,,
1074560082132810000,rt : intel and redhat provide a portfolio of flexible reliable and cost-saving solutions to help businesses deliver effe...,intel,17-12-2018 07:01,17-12-2018 02:01,17-12-2018 12:31,0,0,0,0.69,0.31,0.6486,0,0,,
1074565028135620000,let's get hacking! intel neuralnetworks vpu,intel,17-12-2018 07:20,17-12-2018 02:20,17-12-2018 12:50,0,0,0,1,0,0,0,0,,
1074568956046920000,intel and esl extend their esports alliance with a $ million deal intel will back the esl with technology until...,intel,17-12-2018 07:36,17-12-2018 02:36,17-12-2018 13:06,0,0,0,0.909,0.091,0.1779,0,0,,
1074572815528020000,hi guys! we are live! i'll be building my new pc live on twitch! stop by and check it out!,intel,17-12-2018 07:51,17-12-2018 02:51,17-12-2018 13:21,0.173295455,0.484848485,0.151,0.849,0,-0.5216,0.173295455,0.484848485,,
1074573510180330000,rt : hi guys! we are live! i'll be building my new pc live on twitch! stop by and check it out! intel...,intel,17-12-2018 07:54,17-12-2018 02:54,17-12-2018 13:24,0.173295455,0.484848485,0.138,0.862,0,-0.5216,0.173295455,0.484848485,,
1074577888144350000,rt : hi guys! we are live! i'll be building my new pc live on twitch! stop by and check it out! intel...,intel,17-12-2018 08:11,17-12-2018 03:11,17-12-2018 13:41,0.173295455,0.484848485,0.138,0.862,0,-0.5216,0.173295455,0.484848485,,
1074577994734170000,rt : hi guys! we are live! i'll be building my new pc live on twitch! stop by and check it out! intel...,intel,17-12-2018 08:12,17-12-2018 03:12,17-12-2018 13:42,0.173295455,0.484848485,0.138,0.862,0,-0.5216,0.173295455,0.484848485,,
1074583728612080000,applying emerging technology to solve environmental challenges nowebagency intel g iot...,intel,17-12-2018 08:35,17-12-2018 03:35,17-12-2018 14:05,0,0,0,0.721,0.279,0.2732,0,0,,
1074586258192690000,rt : applying emerging technology to solve environmental challenges nowebagency intel g iot internet...,intel,17-12-2018 08:45,17-12-2018 03:45,17-12-2018 14:15,0,0,0,0.763,0.237,0.2732,0,0,,
1074588190353150000,rt : mainline linux support getting squared away for $ intel soc fpga board,intel,17-12-2018 08:52,17-12-2018 03:52,17-12-2018 14:22,0,0,0,0.803,0.197,0.4019,0,0,,
1074588417659330000,nope things just fell into place for both of us at the same time he's with someone else i know very very well intel,intel,17-12-2018 08:53,17-12-2018 03:53,17-12-2018 14:23,0.13,0.2575,0,0.892,0.108,0.3962,0.13,0.2575,,
1074590733158500000,tis the time for a new laptop? intel gloo sns cashback voucher yearendholidaycampaign,intel,17-12-2018 09:02,17-12-2018 04:02,17-12-2018 14:32,0.136363636,0.454545455,0,1,0,0,0.136363636,0.454545455,,
1074590811399030000,tis the time for a new laptop? intel gloo sns cashback voucher yearendholidaycampaign,intel,17-12-2018 09:03,17-12-2018 04:03,17-12-2018 14:33,0.136363636,0.454545455,0,1,0,0,0.136363636,0.454545455,,
1074592183926250000,rt : no you and many uk journos have a huge integrityinitiative problem we can now all see that your eff...,intel,17-12-2018 09:08,17-12-2018 04:08,17-12-2018 14:38,0.45,0.7,0.211,0.69,0.099,-0.3818,0.45,0.7,,
1074594029713530000,rt : tis the time for a new laptop? intel gloo sns cashback voucher yearendholidaycampaign,intel,17-12-2018 09:15,17-12-2018 04:15,17-12-2018 14:45,0.136363636,0.454545455,0,1,0,0,0.136363636,0.454545455,,
1074600793817400000,cybercriminals use malicious memes that communicate with malware cyber attack risk...,intel,17-12-2018 09:42,17-12-2018 04:42,17-12-2018 15:12,0,0,0.237,0.763,0,-0.4767,0,0,,
1074603044992470000,intel perps r infectingHEAVY PLUS SIGNassaulting my respiratory tract filling it w/mucusHEAVY EXCLAMATION MARK SYMBOL many of them around me pretend ha...,intel,17-12-2018 09:51,17-12-2018 04:51,17-12-2018 15:21,0.5,0.5,0.065,0.935,0,-0.1027,0.5,0.5,,
1074604291099420000,the latest daily gene! thanks to intel komitsukumaKATAKANA-HIRAGANA PROLONGED SOUND MARKketsuto,intel,17-12-2018 09:56,17-12-2018 04:56,17-12-2018 15:26,0.275,0.375,0,0.758,0.242,0.4926,0.275,0.375,,
1074605171219540000,rt : got scam emails that aren't 'you've inherited a billion dollars?' please forward them to me aid my research and fight a...,intel,17-12-2018 10:00,17-12-2018 05:00,17-12-2018 15:30,0,0,0.237,0.677,0.086,-0.6124,0,0,,
1074606457776160000,rt : got scam emails that aren't 'you've inherited a billion dollars?' please forward them to me aid my research and fight a...,intel,17-12-2018 10:05,17-12-2018 05:05,17-12-2018 15:35,0,0,0.237,0.677,0.086,-0.6124,0,0,,
1074608260643240000,BLACK STAR straigh line project owner: nyomda phanteks intel corsair innod razer custompainted...,intel,17-12-2018 10:12,17-12-2018 05:12,17-12-2018 15:42,-0.166666667,0.433333333,0,1,0,0,-0.166666667,0.433333333,,
1074615201771610000,intel hope y'all team deadass,intel,17-12-2018 10:40,17-12-2018 05:40,17-12-2018 16:10,0,0,0,0.58,0.42,0.4404,0,0,,
1074616789135380000,dec - we welcome customers and partners to this year toughbook mobility forum we talk about mobility trend...,intel,17-12-2018 10:46,17-12-2018 05:46,17-12-2018 16:16,0.8,0.9,0,0.842,0.158,0.4588,0.8,0.9,,
1074618970756520000,rt : dec - we welcome customers and partners to this year toughbook mobility forum we talk about mobility trends new tec...,intel,17-12-2018 10:55,17-12-2018 05:55,17-12-2018 16:25,0.468181818,0.677272727,0,0.864,0.136,0.4588,0.468181818,0.677272727,,
1074626900906160000,rt : two different platforms- different theatres of operation - same type of mission - identify targets threats and gather intel...,intel,17-12-2018 11:26,17-12-2018 06:26,17-12-2018 16:56,0,0.441666667,0.141,0.859,0,-0.4215,0,0.441666667,,
1074630439355240000,lenovo and intel's much-anticipated legion of champions iii esports,intel,17-12-2018 11:40,17-12-2018 06:40,17-12-2018 17:10,0,0,0,0.702,0.298,0.5267,0,0,,
1074630933133770000,rt : lenovo and intel's much-anticipated legion of champions iii esports,intel,17-12-2018 11:42,17-12-2018 06:42,17-12-2018 17:12,0,0,0,0.726,0.274,0.5267,0,0,,
1074633872242030000,rt : got scam emails that aren't 'you've inherited a billion dollars?' please forward them to me aid my research and fight a...,intel,17-12-2018 11:54,17-12-2018 06:54,17-12-2018 17:24,0,0,0.237,0.677,0.086,-0.6124,0,0,,
1074635411941660000,vision solutions product line manager: intel usa (arizona) mba jobs usa,intel,17-12-2018 12:00,17-12-2018 07:00,17-12-2018 17:30,0,0,0,0.709,0.291,0.4019,0,0,,
1074635412952490000,rt : vision solutions product line manager: intel usa (arizona) mba jobs usa,intel,17-12-2018 12:00,17-12-2018 07:00,17-12-2018 17:30,0,0,0,0.73,0.27,0.4019,0,0,,
1074635489213340000,reliable campus cctv requires more than just a camera we provide server solutions with your institution's...,intel,17-12-2018 12:00,17-12-2018 07:00,17-12-2018 17:30,0.5,0.5,0,0.892,0.108,0.1779,0.5,0.5,,
1074637184010010000,highest volume shipping rugged xeon(r) d processor-based u vpx-redi single board computing modul...,intel,17-12-2018 12:07,17-12-2018 07:07,17-12-2018 17:37,-0.071428571,0.214285714,0,1,0,0,-0.071428571,0.214285714,,
1074644881514090000,unrivaled processing performance on rugged deployable intel(r) xeon(r) d processor boards from extreme engine...,intel,17-12-2018 12:38,17-12-2018 07:38,17-12-2018 18:08,-0.125,1,0,1,0,0,-0.125,1,,
1074649699553020000,rt : the most exciting surprise from yesterday: intel working on hopefully opensource fsp - would be huge win for ...,intel,17-12-2018 12:57,17-12-2018 07:57,17-12-2018 18:27,0.5,0.65,0,0.488,0.512,0.9283,0.5,0.65,,
1074656913810470000,goodmorning we have some intel going on behind the scenes we are excited to show what we have in store as it is...,intel,17-12-2018 13:25,17-12-2018 08:25,17-12-2018 18:55,-0.0125,0.725,0,0.902,0.098,0.34,-0.0125,0.725,,
1074657170707360000,rt : goodmorning we have some intel going on behind the scenes we are excited to show what we have in store as it is someth...,intel,17-12-2018 13:26,17-12-2018 08:26,17-12-2018 18:56,-0.0125,0.725,0,0.909,0.091,0.34,-0.0125,0.725,,
1074657492905400000,iot node and gateway market analysis on: cisco intel corporation amazon...,intel,17-12-2018 13:28,17-12-2018 08:28,17-12-2018 18:58,0,0,0,1,0,0,0,0,,
1074658032783630000,intel discontinues the custom foundry business! semiconductor,intel,17-12-2018 13:30,17-12-2018 08:30,17-12-2018 19:00,0,0,0,1,0,0,0,0,,
1074659232312640000,we've now got an idea how much intel's monster -core processor will cost,intel,17-12-2018 13:35,17-12-2018 08:35,17-12-2018 19:05,0.2,0.2,0,1,0,0,0.2,0.2,,
1074659989116080000,essentials report discover the most discussed articles of the year about blockchain startups verizon: top t...,intel,17-12-2018 13:38,17-12-2018 08:38,17-12-2018 19:08,0.5,0.5,0,0.893,0.107,0.2023,0.5,0.5,,
1074660175938810000,rt : essentials report discover the most discussed articles of the year about blockchain startups verizon: top three...,intel,17-12-2018 13:38,17-12-2018 08:38,17-12-2018 19:08,0.5,0.5,0,0.899,0.101,0.2023,0.5,0.5,,
1074660301986030000,take your productivity to the next level SMILING FACE WITH SMILING EYES mondaymotivation monday crazydeals tagafriend likeforlikes...,intel,17-12-2018 13:39,17-12-2018 08:39,17-12-2018 19:09,0,0,0,0.668,0.332,0.8159,0,0,,
1074662639119150000,new evidence of / illegal surveillance given that yesterday we bought a bus ticket valid also for today this...,intel,17-12-2018 13:48,17-12-2018 08:48,17-12-2018 19:18,-0.181818182,0.477272727,0.184,0.816,0,-0.5574,-0.181818182,0.477272727,,
1074663524360700000,how different is the patenting strategy of leading ai firms? early leaders like ibm microsoft and google are...,intel,17-12-2018 13:52,17-12-2018 08:52,17-12-2018 19:22,0.05,0.45,0,0.872,0.128,0.3612,0.05,0.45,,
1074663924073670000,rt : how different is the patenting strategy of leading ai firms? early leaders like ibm microsoft and google are slowing dow...,intel,17-12-2018 13:53,17-12-2018 08:53,17-12-2018 19:23,0.05,0.45,0,0.889,0.111,0.3612,0.05,0.45,,
1074664455617660000,rt : how different is the patenting strategy of leading ai firms? early leaders like ibm microsoft and google are slowing dow...,intel,17-12-2018 13:55,17-12-2018 08:55,17-12-2018 19:25,0.05,0.45,0,0.889,0.111,0.3612,0.05,0.45,,
1074664474014020000,rt : how different is the patenting strategy of leading ai firms? early leaders like ibm microsoft and google are slowing dow...,intel,17-12-2018 13:55,17-12-2018 08:55,17-12-2018 19:25,0.05,0.45,0,0.889,0.111,0.3612,0.05,0.45,,
1074665852685950000,mnj was recently honored as one of the winners at the fantastic super hero summit with hp microsoft and intel i...,intel,17-12-2018 14:01,17-12-2018 09:01,17-12-2018 19:31,0.244444444,0.605555556,0,0.471,0.529,0.9584,0.244444444,0.605555556,,
1074666055690320000,rt : goodmorning we have some intel going on behind the scenes we are excited to show what we have in store as it is someth...,intel,17-12-2018 14:02,17-12-2018 09:02,17-12-2018 19:32,-0.0125,0.725,0,0.909,0.091,0.34,-0.0125,0.725,,
1074666537460680000,rt : rt : is it possible for drones to replace fireworks? tech giant believes it is,intel,17-12-2018 14:04,17-12-2018 09:04,17-12-2018 19:34,0,1,0,1,0,0,0,1,,
1074667731675430000,rt : how different is the patenting strategy of leading ai firms? early leaders like ibm microsoft and google are slowing dow...,intel,17-12-2018 14:08,17-12-2018 09:08,17-12-2018 19:38,0.05,0.45,0,0.889,0.111,0.3612,0.05,0.45,,
1074669873127710000,rt : intel ai approach in artificialintelligence provides ai technology-based platform to data scientists practitioners and...,intel,17-12-2018 14:17,17-12-2018 09:17,17-12-2018 19:47,0,0,0,1,0,0,0,0,,
1074669969181410000,rt : intel ai approach in artificialintelligence provides ai technology-based platform to data scientists practitioners and...,intel,17-12-2018 14:17,17-12-2018 09:17,17-12-2018 19:47,0,0,0,1,0,0,0,0,,
1074670441170570000,VIDEO CAMERA dec: intel stalkers run away from the bus soon after i start making this videoHEAVY EXCLAMATION MARK SYMBOL explicit guiltyplea and an...,intel,17-12-2018 14:19,17-12-2018 09:19,17-12-2018 19:49,0,0,0,1,0,0,0,0,,
1074670577301050000,lenovo debuts updated thinkpad l and l yoga with th gen intel whiskeylake cpus via,intel,17-12-2018 14:20,17-12-2018 09:20,17-12-2018 19:50,0,0,0,1,0,0,0,0,,
1074671503684160000,VIDEO CAMERA dec: intel stalkers run away from the bus soon after i start making this videoHEAVY EXCLAMATION MARK SYMBOL explicit guiltyplea and an...,intel,17-12-2018 14:23,17-12-2018 09:23,17-12-2018 19:53,0,0,0,1,0,0,0,0,,
1074671721305780000,rt : intel and redhat provide a portfolio of flexible reliable and cost-saving solutions to help businesses deliver effe...,intel,17-12-2018 14:24,17-12-2018 09:24,17-12-2018 19:54,0,0,0,0.69,0.31,0.6486,0,0,,
1074671926302400000,rt itmarketweeter: intel and redhat provide a portfolio of flexible reliable and cost-saving solutions to help...,intel,17-12-2018 14:25,17-12-2018 09:25,17-12-2018 19:55,0,0,0,0.783,0.217,0.3818,0,0,,
1074672129138870000,rt : how different is the patenting strategy of leading ai firms? early leaders like ibm microsoft and google are slowing dow...,intel,17-12-2018 14:26,17-12-2018 09:26,17-12-2018 19:56,0.05,0.45,0,0.889,0.111,0.3612,0.05,0.45,,
1074672900395980000,rt : intel and redhat provide a portfolio of flexible reliable and cost-saving solutions to help businesses deliver effe...,intel,17-12-2018 14:29,17-12-2018 09:29,17-12-2018 19:59,0,0,0,0.69,0.31,0.6486,0,0,,
1074674210461620000,rt : how different is the patenting strategy of leading ai firms? early leaders like ibm microsoft and google are slowing dow...,intel,17-12-2018 14:34,17-12-2018 09:34,17-12-2018 20:04,0.05,0.45,0,0.889,0.111,0.3612,0.05,0.45,,
1074679048100550000,we finna get paid more after the big news today intel,intel,17-12-2018 14:53,17-12-2018 09:53,17-12-2018 20:23,0.25,0.3,0,1,0,0,0.25,0.3,,
1074680705458880000,thanks to all that stopped by the stream! we are now an affiliate of twitch! SMILING FACE WITH SUNGLASSESSMILING FACE WITH SUNGLASSESSMILING FACE WITH SUNGLASSES pcbuild gamingpc intel k...,intel,17-12-2018 15:00,17-12-2018 10:00,17-12-2018 20:30,0.3125,0.2,0.054,0.74,0.206,0.7443,0.3125,0.2,,
1074680718444420000,great post by the team showcasing a vulnerability in intel nucs that allow unauthenticated bios updates...,intel,17-12-2018 15:00,17-12-2018 10:00,17-12-2018 20:30,0.8,0.75,0.095,0.603,0.302,0.6249,0.8,0.75,,
1074681296859920000,rt : great post by the team showcasing a vulnerability in intel nucs that allow unauthenticated bios updates intel...,intel,17-12-2018 15:02,17-12-2018 10:02,17-12-2018 20:32,0.8,0.75,0.087,0.639,0.274,0.6249,0.8,0.75,,
1074681586719830000,just chillin' techtesters asus rog republicofgamers samsung ssd corsair memory intel pc pcmr...,intel,17-12-2018 15:03,17-12-2018 10:03,17-12-2018 20:33,0,0,0,1,0,0,0,0,,
1074681898180300000,CAMERA WITH FLASH also here in singapore yesterday in our hotel this afternoon in another one intel hackers impeded me fr...,intel,17-12-2018 15:05,17-12-2018 10:05,17-12-2018 20:35,0,0,0,1,0,0,0,0,,
1074682320127290000,apple's iphone manufacturers are ready to jump into the legal fight against qualcomm $aapl...,intel,17-12-2018 15:06,17-12-2018 10:06,17-12-2018 20:36,0.2,0.35,0.148,0.625,0.227,0.1027,0.2,0.35,,
1074682524574530000,CAMERA WITH FLASH also here in singapore yesterday in our hotel this afternoon in another one intel hackers impeded me fr...,intel,17-12-2018 15:07,17-12-2018 10:07,17-12-2018 20:37,0,0,0,1,0,0,0,0,,
1074684133652140000,rt : goodmorning we have some intel going on behind the scenes we are excited to show what we have in store as it is someth...,intel,17-12-2018 15:13,17-12-2018 10:13,17-12-2018 20:43,-0.0125,0.725,0,0.909,0.091,0.34,-0.0125,0.725,,
1074684828342130000,intel is working on an energy efficient bitcoinmining system cryptonews bitcoin,intel,17-12-2018 15:16,17-12-2018 10:16,17-12-2018 20:46,0,0,0,0.647,0.353,0.5994,0,0,,
1074686918690980000,rt : thanks to all that stopped by the stream! we are now an affiliate of twitch! SMILING FACE WITH SUNGLASSESSMILING FACE WITH SUNGLASSESSMILING FACE WITH SUNGLASSES pcbuild gamingpc intel k antecku...,intel,17-12-2018 15:25,17-12-2018 10:25,17-12-2018 20:55,0.3125,0.2,0.053,0.748,0.2,0.7443,0.3125,0.2,,
1074687804133770000,rtx gpu raytracing intel k gigarays is finally here :) this moment is so satisfying :d,intel,17-12-2018 15:28,17-12-2018 10:28,17-12-2018 20:58,0.333333333,1,0,0.535,0.465,0.8871,0.333333333,1,,
1074687988330780000,intel is working on an energy efficient bitcoinmining system cryptonews bitcoin,intel,17-12-2018 15:29,17-12-2018 10:29,17-12-2018 20:59,0,0,0,0.647,0.353,0.5994,0,0,,
1074692774652460000,rt : intel discontinues the custom foundry business! semiconductor,intel,17-12-2018 15:48,17-12-2018 10:48,17-12-2018 21:18,0,0,0,1,0,0,0,0,,
1074693135916130000,north focals grabbed intel vaunt tech for ar smart glasses shortcut archive mustread,intel,17-12-2018 15:49,17-12-2018 10:49,17-12-2018 21:19,0.214285714,0.642857143,0,0.816,0.184,0.4019,0.214285714,0.642857143,,
