Tweet Id,Tweet text,Company,timestamp,,,Text Blob,,Vader,,,,Clips pattern,
,,,GMT,EST,IST,polarity,subjectivity,neg,neu,pos,compound,polarity,subjectivity
1069063397868630000,rt : few shots from camera setups today spacex's falcon ready to launch from vandenberg afb tomorrow with payloads for...,spacex,02-12-2018 02:59,01-12-2018 21:59,02-12-2018 08:29,0,0.3,0,0.878,0.122,0.3612,0,0.3
1069063429300920000,rt : this falcon is ready to launch and land for the third time tomorrow morning look at those scorched legs! ROCKET spacex,spacex,02-12-2018 02:59,01-12-2018 21:59,02-12-2018 08:29,0.1,0.25,0,0.883,0.117,0.4199,0.1,0.25
1069063685262460000,excited for tomorrow's spacex falcon launch of ssoa should be a good one! ROCKETROCKETROCKET join my live watch party here:...,spacex,02-12-2018 03:00,01-12-2018 22:00,02-12-2018 08:30,0.462121212,0.616666667,0,0.588,0.412,0.8588,0.462121212,0.616666667
1069064812469000000,rt : few shots from camera setups today spacex's falcon ready to launch from vandenberg afb tomorrow with payloads for...,spacex,02-12-2018 03:04,01-12-2018 22:04,02-12-2018 08:34,0,0.3,0,0.878,0.122,0.3612,0,0.3
1069064905758670000,stoked for the spacex launch tomorrow safe travels falcon,spacex,02-12-2018 03:05,01-12-2018 22:05,02-12-2018 08:35,0.5,0.5,0,0.734,0.266,0.4404,0.5,0.5
1069064912880560000,rt : this falcon is ready to launch and land for the third time tomorrow morning look at those scorched legs! ROCKET spacex,spacex,02-12-2018 03:05,01-12-2018 22:05,02-12-2018 08:35,0.1,0.25,0,0.883,0.117,0.4199,0.1,0.25
1069065426552970000,rt : this falcon is ready to launch and land for the third time tomorrow morning look at those scorched legs! ROCKET spacex,spacex,02-12-2018 03:07,01-12-2018 22:07,02-12-2018 08:37,0.1,0.25,0,0.883,0.117,0.4199,0.1,0.25
1069065510967480000,spacex plans to launch satellites (yep ) sunday: space tech,spacex,02-12-2018 03:07,01-12-2018 22:07,02-12-2018 08:37,0,0,0,1,0,0,0,0
1069065753289190000,rt : this falcon is ready to launch and land for the third time tomorrow morning look at those scorched legs! ROCKET spacex,spacex,02-12-2018 03:08,01-12-2018 22:08,02-12-2018 08:38,0.1,0.25,0,0.883,0.117,0.4199,0.1,0.25
1069066132693360000,rt : an interesting launch for spacex tomorrow - and you can watch it live!,spacex,02-12-2018 03:10,01-12-2018 22:10,02-12-2018 08:40,0.335227273,0.5,0,0.8,0.2,0.4574,0.335227273,0.5
1069066351136750000,rt : this falcon is ready to launch and land for the third time tomorrow morning look at those scorched legs! ROCKET spacex,spacex,02-12-2018 03:10,01-12-2018 22:10,02-12-2018 08:40,0.1,0.25,0,0.883,0.117,0.4199,0.1,0.25
1069066516065220000,rt : this falcon is ready to launch and land for the third time tomorrow morning look at those scorched legs! ROCKET spacex,spacex,02-12-2018 03:11,01-12-2018 22:11,02-12-2018 08:41,0.1,0.25,0,0.883,0.117,0.4199,0.1,0.25
1069066517449510000,rt : this falcon is ready to launch and land for the third time tomorrow morning look at those scorched legs! ROCKET spacex,spacex,02-12-2018 03:11,01-12-2018 22:11,02-12-2018 08:41,0.1,0.25,0,0.883,0.117,0.4199,0.1,0.25
1069067023475400000,rt : this falcon is ready to launch and land for the third time tomorrow morning look at those scorched legs! ROCKET spacex,spacex,02-12-2018 03:13,01-12-2018 22:13,02-12-2018 08:43,0.1,0.25,0,0.883,0.117,0.4199,0.1,0.25
1069068018725010000,can do whatever the hell he wants legal tesla spacex bitcoin,spacex,02-12-2018 03:17,01-12-2018 22:17,02-12-2018 08:47,0.2,0.15,0.305,0.596,0.099,-0.6249,0.2,0.15
1069068200896280000,rt : this falcon is ready to launch and land for the third time tomorrow morning look at those scorched legs! ROCKET spacex,spacex,02-12-2018 03:18,01-12-2018 22:18,02-12-2018 08:48,0.1,0.25,0,0.883,0.117,0.4199,0.1,0.25
1069068857816560000,tonight i'm wondering: what're the potential savings in fuel and noise possible from swapping electric motors into...,spacex,02-12-2018 03:20,01-12-2018 22:20,02-12-2018 08:50,0,1,0,1,0,0,0,1
1069068998468280000,watch spacex launch a twice-used rocket tomorrow at :pm et spaceflightssoa smallsat falcon rocket spacex,spacex,02-12-2018 03:21,01-12-2018 22:21,02-12-2018 08:51,0,0,0,1,0,0,0,0
1069069409740890000,rt : this falcon is ready to launch and land for the third time tomorrow morning look at those scorched legs! ROCKET spacex,spacex,02-12-2018 03:23,01-12-2018 22:23,02-12-2018 08:53,0.1,0.25,0,0.883,0.117,0.4199,0.1,0.25
1069069675357700000,rt : this falcon is ready to launch and land for the third time tomorrow morning look at those scorched legs! ROCKET spacex,spacex,02-12-2018 03:24,01-12-2018 22:24,02-12-2018 08:54,0.1,0.25,0,0.883,0.117,0.4199,0.1,0.25
1069072148193520000,spacex will attempt to fly the same rocket for the third time sunday,spacex,02-12-2018 03:33,01-12-2018 22:33,02-12-2018 09:03,0.266666667,0.341666667,0,1,0,0,0.266666667,0.341666667
1069072213708550000,rt : this falcon is ready to launch and land for the third time tomorrow morning look at those scorched legs! ROCKET spacex,spacex,02-12-2018 03:34,01-12-2018 22:34,02-12-2018 09:04,0.1,0.25,0,0.883,0.117,0.4199,0.1,0.25
1069072351252350000,rt : this falcon is ready to launch and land for the third time tomorrow morning look at those scorched legs! ROCKET spacex,spacex,02-12-2018 03:34,01-12-2018 22:34,02-12-2018 09:04,0.1,0.25,0,0.883,0.117,0.4199,0.1,0.25
1069072373046040000,this is why we need to build his ark and send all of the animals we have left to mars buildtheark spacex,spacex,02-12-2018 03:34,01-12-2018 22:34,02-12-2018 09:04,0,0,0,1,0,0,0,0
1069073117128150000,rt : this falcon is ready to launch and land for the third time tomorrow morning look at those scorched legs! ROCKET spacex,spacex,02-12-2018 03:37,01-12-2018 22:37,02-12-2018 09:07,0.1,0.25,0,0.883,0.117,0.4199,0.1,0.25
1069073269414730000,rt : this falcon is ready to launch and land for the third time tomorrow morning look at those scorched legs! ROCKET spacex,spacex,02-12-2018 03:38,01-12-2018 22:38,02-12-2018 09:08,0.1,0.25,0,0.883,0.117,0.4199,0.1,0.25
1069073304407950000,rt : this falcon is ready to launch and land for the third time tomorrow morning look at those scorched legs! ROCKET spacex,spacex,02-12-2018 03:38,01-12-2018 22:38,02-12-2018 09:08,0.1,0.25,0,0.883,0.117,0.4199,0.1,0.25
1069073552702340000,nasa chief personally ordered safety review of spacex boeing: report spacex,spacex,02-12-2018 03:39,01-12-2018 22:39,02-12-2018 09:09,0,0.3,0,0.781,0.219,0.4215,0,0.3
1069074002616950000,rt : this falcon is ready to launch and land for the third time tomorrow morning look at those scorched legs! ROCKET spacex,spacex,02-12-2018 03:41,01-12-2018 22:41,02-12-2018 09:11,0.1,0.25,0,0.883,0.117,0.4199,0.1,0.25
1069075140909060000,rt : few shots from camera setups today spacex's falcon ready to launch from vandenberg afb tomorrow with payloads for...,spacex,02-12-2018 03:45,01-12-2018 22:45,02-12-2018 09:15,0,0.3,0,0.878,0.122,0.3612,0,0.3
1069076402790670000,rt : this falcon is ready to launch and land for the third time tomorrow morning look at those scorched legs! ROCKET spacex,spacex,02-12-2018 03:50,01-12-2018 22:50,02-12-2018 09:20,0.1,0.25,0,0.883,0.117,0.4199,0.1,0.25
1069076803568850000,spacex will attempt to fly the same rocket for the third time sunday by / (rd flight/nd...,spacex,02-12-2018 03:52,01-12-2018 22:52,02-12-2018 09:22,0.266666667,0.341666667,0,1,0,0,0.266666667,0.341666667
1069077342939570000,we are off to witness history in lompoc ca! xxDOG FACEDOG FACE spacex spacerace occupymars,spacex,02-12-2018 03:54,01-12-2018 22:54,02-12-2018 09:24,0,0,0,1,0,0,0,0
1069077578613300000,rt : this falcon is ready to launch and land for the third time tomorrow morning look at those scorched legs! ROCKET spacex,spacex,02-12-2018 03:55,01-12-2018 22:55,02-12-2018 09:25,0.1,0.25,0,0.883,0.117,0.4199,0.1,0.25
1069077629343590000,rt : heading to lompoc along with just read the instructions nrc quest and tug pacific freedom incredible to imagine a thrice-flo...,spacex,02-12-2018 03:55,01-12-2018 22:55,02-12-2018 09:25,0.9,0.9,0,0.819,0.181,0.6369,0.9,0.9
1069078182781960000,rt : this falcon is ready to launch and land for the third time tomorrow morning look at those scorched legs! ROCKET spacex,spacex,02-12-2018 03:57,01-12-2018 22:57,02-12-2018 09:27,0.1,0.25,0,0.883,0.117,0.4199,0.1,0.25
1069078217539990000,rt : this falcon is ready to launch and land for the third time tomorrow morning look at those scorched legs! ROCKET spacex,spacex,02-12-2018 03:58,01-12-2018 22:58,02-12-2018 09:28,0.1,0.25,0,0.883,0.117,0.4199,0.1,0.25
1069079498828720000,rt : this falcon is ready to launch and land for the third time tomorrow morning look at those scorched legs! ROCKET spacex,spacex,02-12-2018 04:03,01-12-2018 23:03,02-12-2018 09:33,0.1,0.25,0,0.883,0.117,0.4199,0.1,0.25
1069080362578410000,rt : this falcon is ready to launch and land for the third time tomorrow morning look at those scorched legs! ROCKET spacex,spacex,02-12-2018 04:06,01-12-2018 23:06,02-12-2018 09:36,0.1,0.25,0,0.883,0.117,0.4199,0.1,0.25
1069080851076570000,rt : this falcon is ready to launch and land for the third time tomorrow morning look at those scorched legs! ROCKET spacex,spacex,02-12-2018 04:08,01-12-2018 23:08,02-12-2018 09:38,0.1,0.25,0,0.883,0.117,0.4199,0.1,0.25
1069082181417470000,rt : this falcon is ready to launch and land for the third time tomorrow morning look at those scorched legs! ROCKET spacex,spacex,02-12-2018 04:13,01-12-2018 23:13,02-12-2018 09:43,0.1,0.25,0,0.883,0.117,0.4199,0.1,0.25
1069082231916940000,wow! i happen to be in florida next week! kennedyspacecenter spacegirl spacex,spacex,02-12-2018 04:14,01-12-2018 23:14,02-12-2018 09:44,0.0625,0.5,0,0.695,0.305,0.658,0.0625,0.5
1069082633425040000,rt : this falcon is ready to launch and land for the third time tomorrow morning look at those scorched legs! ROCKET spacex,spacex,02-12-2018 04:15,01-12-2018 23:15,02-12-2018 09:45,0.1,0.25,0,0.883,0.117,0.4199,0.1,0.25
1069082914321620000,rt : this falcon is ready to launch and land for the third time tomorrow morning look at those scorched legs! ROCKET spacex,spacex,02-12-2018 04:16,01-12-2018 23:16,02-12-2018 09:46,0.1,0.25,0,0.883,0.117,0.4199,0.1,0.25
1069083029581250000,rt : wow! i happen to be in florida next week! kennedyspacecenter spacegirl spacex,spacex,02-12-2018 04:17,01-12-2018 23:17,02-12-2018 09:47,0.0625,0.5,0,0.715,0.285,0.658,0.0625,0.5
1069084188828140000,rt : REGIONAL INDICATOR SYMBOL LETTER GREGIONAL INDICATOR SYMBOL LETTER Bbeing bad has never looked so good! REGIONAL INDICATOR SYMBOL LETTER EREGIONAL INDICATOR SYMBOL LETTER S!ser malo nunca se ha visto tan bien! starcitizen spacex ...,spacex,02-12-2018 04:21,01-12-2018 23:21,02-12-2018 09:51,0.15,0.633333333,0.082,0.753,0.165,0.545,0.15,0.633333333
1069084627216670000,rt : this falcon is ready to launch and land for the third time tomorrow morning look at those scorched legs! ROCKET spacex,spacex,02-12-2018 04:23,01-12-2018 23:23,02-12-2018 09:53,0.1,0.25,0,0.883,0.117,0.4199,0.1,0.25
1069084849653210000,rt : tonight i'm wondering: what're the potential savings in fuel and noise possible from swapping electric motors into landin...,spacex,02-12-2018 04:24,01-12-2018 23:24,02-12-2018 09:54,0,1,0,1,0,0,0,1
1069085084165250000,rt : this falcon is ready to launch and land for the third time tomorrow morning look at those scorched legs! ROCKET spacex,spacex,02-12-2018 04:25,01-12-2018 23:25,02-12-2018 09:55,0.1,0.25,0,0.883,0.117,0.4199,0.1,0.25
1069085300893220000,rt : tonight i'm wondering: what're the potential savings in fuel and noise possible from swapping electric motors into landin...,spacex,02-12-2018 04:26,01-12-2018 23:26,02-12-2018 09:56,0,1,0,1,0,0,0,1
1069085388700970000,rt : tonight i'm wondering: what're the potential savings in fuel and noise possible from swapping electric motors into landin...,spacex,02-12-2018 04:26,01-12-2018 23:26,02-12-2018 09:56,0,1,0,1,0,0,0,1
1069085585195770000,rt : beautiful clear evening during remote cam setup at vandenberg the spaceflight sso-a: smallsat express mission is set to laun...,spacex,02-12-2018 04:27,01-12-2018 23:27,02-12-2018 09:57,0.283333333,0.527777778,0,0.735,0.265,0.7579,0.283333333,0.527777778
1069086668001550000,rt : this falcon is ready to launch and land for the third time tomorrow morning look at those scorched legs! ROCKET spacex,spacex,02-12-2018 04:31,01-12-2018 23:31,02-12-2018 10:01,0.1,0.25,0,0.883,0.117,0.4199,0.1,0.25
1069087571257380000,spacex 's first lunar passenger is giving seats away space spacetravel innovation ...,spacex,02-12-2018 04:35,01-12-2018 23:35,02-12-2018 10:05,0.25,0.333333333,0,0.688,0.312,0.6124,0.25,0.333333333
1069088004071970000,rt : few shots from camera setups today spacex's falcon ready to launch from vandenberg afb tomorrow with payloads for...,spacex,02-12-2018 04:36,01-12-2018 23:36,02-12-2018 10:06,0,0.3,0,0.878,0.122,0.3612,0,0.3
1069088794320790000,rt : spacex 's first lunar passenger is giving seats away space spacetravel innovation ...,spacex,02-12-2018 04:40,01-12-2018 23:40,02-12-2018 10:10,0.25,0.333333333,0,0.706,0.294,0.6124,0.25,0.333333333
1069088817787950000,rt : this falcon is ready to launch and land for the third time tomorrow morning look at those scorched legs! ROCKET spacex,spacex,02-12-2018 04:40,01-12-2018 23:40,02-12-2018 10:10,0.1,0.25,0,0.883,0.117,0.4199,0.1,0.25
1069089309737720000,spacex is going to launch the first ka-band cubesat tomorrow the satellite is designed by tai n nguyen a...,spacex,02-12-2018 04:42,01-12-2018 23:42,02-12-2018 10:12,0.25,0.333333333,0,1,0,0,0.25,0.333333333
1069089740266200000,rt : this falcon is ready to launch and land for the third time tomorrow morning look at those scorched legs! ROCKET spacex,spacex,02-12-2018 04:43,01-12-2018 23:43,02-12-2018 10:13,0.1,0.25,0,0.883,0.117,0.4199,0.1,0.25
1069089915139480000,rt : spacex 's first lunar passenger is giving seats away space spacetravel innovation ...,spacex,02-12-2018 04:44,01-12-2018 23:44,02-12-2018 10:14,0.25,0.333333333,0,0.706,0.294,0.6124,0.25,0.333333333
1069089956780540000,rt : so i heard that elon musk is selling packages to mars for $ and wants to colonize mars! wow anyway someone please...,spacex,02-12-2018 04:44,01-12-2018 23:44,02-12-2018 10:14,0.175,0.55,0,0.83,0.17,0.6239,0.175,0.55
1069090581295570000,look at you ! you made the cover of WINKING FACE so are you recharging or losing power? WHITE SMILING FACE spacex...,spacex,02-12-2018 04:47,01-12-2018 23:47,02-12-2018 10:17,0,0,0.101,0.741,0.157,0.3453,0,0
1069091706585390000,rt : this falcon is ready to launch and land for the third time tomorrow morning look at those scorched legs! ROCKET spacex,spacex,02-12-2018 04:51,01-12-2018 23:51,02-12-2018 10:21,0.1,0.25,0,0.883,0.117,0.4199,0.1,0.25
1069092078464960000,this baby PURPLE HEARTROCKET ig you want to travel to space comment saying me takemetospace SATELLITEMILKY WAY spacex space spacetravel...,spacex,02-12-2018 04:53,01-12-2018 23:53,02-12-2018 10:23,0,0,0,0.936,0.064,0.0772,0,0
1069092932999730000,rt : this falcon is ready to launch and land for the third time tomorrow morning look at those scorched legs! ROCKET spacex,spacex,02-12-2018 04:56,01-12-2018 23:56,02-12-2018 10:26,0.1,0.25,0,0.883,0.117,0.4199,0.1,0.25
1069093692521110000,checking out the twice flown falcon booster going for x with the sso-a launch tomorrow go spacex!,spacex,02-12-2018 04:59,01-12-2018 23:59,02-12-2018 10:29,0,0,0,1,0,0,0,0
1069093972528840000,COLLISION SYMBOLboomCOLLISION SYMBOL from the mightiest weapon project by bjorn and sam theline...,spacex,02-12-2018 05:00,02-12-2018 00:00,02-12-2018 10:30,0,0,0.331,0.669,0,-0.6633,0,0
1069094245909380000,rt : spacex is launching a piece of trevor paglen's art into orbit art,spacex,02-12-2018 05:01,02-12-2018 00:01,02-12-2018 10:31,0,0,0,1,0,0,0,0
1069094324120540000,rt : watch spacex launch its biggest crop of satellites yet with a twice-used rocket spacex satellites htt...,spacex,02-12-2018 05:02,02-12-2018 00:02,02-12-2018 10:32,0,0,0,1,0,0,0,0
1069094446065770000,rt : think about vision courage tenacity and achievements: elon was discouraged from starting a car company and even more a...,spacex,02-12-2018 05:02,02-12-2018 00:02,02-12-2018 10:32,0.25,0.3,0.113,0.669,0.218,0.3612,0.25,0.3
1069094508359490000,rt : checking out the twice flown falcon booster going for x with the sso-a launch tomorrow go spacex!,spacex,02-12-2018 05:02,02-12-2018 00:02,02-12-2018 10:32,0,0,0,1,0,0,0,0
1069094647404920000,rt : if it ain't boeing i ain't going well actually it's going to the spacex pad so i'll get in,spacex,02-12-2018 05:03,02-12-2018 00:03,02-12-2018 10:33,0,0.1,0.092,0.908,0,-0.2057,0,0.1
1069095347237080000,rt : watch spacex launch its biggest crop of satellites yet with a twice-used rocket spacex satellites htt...,spacex,02-12-2018 05:06,02-12-2018 00:06,02-12-2018 10:36,0,0,0,1,0,0,0,0
1069095431718730000,rt : spacex is launching a piece of trevor paglen's art into orbit art,spacex,02-12-2018 05:06,02-12-2018 00:06,02-12-2018 10:36,0,0,0,1,0,0,0,0
1069095514220580000,rt : beautiful clear evening during remote cam setup at vandenberg the spaceflight sso-a: smallsat express mission is set to laun...,spacex,02-12-2018 05:06,02-12-2018 00:06,02-12-2018 10:36,0.283333333,0.527777778,0,0.735,0.265,0.7579,0.283333333,0.527777778
1069095645829630000,god of s l s spacex,spacex,02-12-2018 05:07,02-12-2018 00:07,02-12-2018 10:37,0,0,0,0.488,0.512,0.2732,0,0
1069095657221360000,screenshot of nasa's latest youtube video hyping the fake sls and its leaning $ billion tower you can't make this...,spacex,02-12-2018 05:07,02-12-2018 00:07,02-12-2018 10:37,0,0.95,0.147,0.853,0,-0.4767,0,0.95
